form,tags
acantopterigias,"['feminine', 'plural']"
acantopterigio,
acantopterigios,"['masculine', 'plural']"
acantácea,['feminine']
acantáceas,"['feminine', 'plural']"
acantáceo,
acantáceos,"['masculine', 'plural']"
acapulqueña,['feminine']
acapulqueñas,"['feminine', 'plural']"
acapulqueño,
acapulqueños,"['masculine', 'plural']"
acarajotada,['feminine']
acarajotadas,"['feminine', 'plural']"
acarajotado,
acarajotados,"['masculine', 'plural']"
acaramelada,['feminine']
acarameladas,"['feminine', 'plural']"
acaramelado,
acaramelados,"['masculine', 'plural']"
acariciable,
acariciables,"['feminine', 'masculine', 'plural']"
acariciador,
acariciadora,['feminine']
acariciadoras,"['feminine', 'plural']"
acariciadores,"['masculine', 'plural']"
acaricida,
acaricidas,"['feminine', 'masculine', 'plural']"
acarnania,['feminine']
acarnanias,"['feminine', 'plural']"
acarnanio,
acarnanios,"['masculine', 'plural']"
acarpa,['feminine']
acarpas,"['feminine', 'plural']"
acarpo,
acarpos,"['masculine', 'plural']"
acarreador,
acarreadora,['feminine']
acarreadoras,"['feminine', 'plural']"
acarreadores,"['masculine', 'plural']"
acartonada,['feminine']
acartonadas,"['feminine', 'plural']"
acartonado,
acartonados,"['masculine', 'plural']"
acasillada,['feminine']
acasilladas,"['feminine', 'plural']"
acasillado,
acasillados,"['masculine', 'plural']"
acastillada,['feminine']
acastilladas,"['feminine', 'plural']"
acastillado,
acastillados,"['masculine', 'plural']"
acateca,['feminine']
acatecas,"['feminine', 'plural']"
acateco,
acatecos,"['masculine', 'plural']"
acaudalada,['feminine']
acaudaladas,"['feminine', 'plural']"
acaudalado,
acaudalados,"['masculine', 'plural']"
acaule,
acaules,"['feminine', 'masculine', 'plural']"
acaulescente,
acaulescentes,"['feminine', 'masculine', 'plural']"
accedente,
accedentes,"['feminine', 'masculine', 'plural']"
accesible,
accesibles,"['feminine', 'masculine', 'plural']"
accesoria,['feminine']
accesorias,"['feminine', 'plural']"
accesorio,
accesorios,"['masculine', 'plural']"
accidentada,['feminine']
accidentadas,"['feminine', 'plural']"
accidentado,
accidentados,"['masculine', 'plural']"
accidental,
accidentales,"['feminine', 'masculine', 'plural']"
accidentalista,
accidentalistas,"['feminine', 'masculine', 'plural']"
accidentológica,['feminine']
accidentológicas,"['feminine', 'plural']"
accidentológico,
accidentológicos,"['masculine', 'plural']"
accionable,
accionables,"['feminine', 'masculine', 'plural']"
accionaria,['feminine']
accionarial,
accionariales,"['feminine', 'masculine', 'plural']"
accionarias,"['feminine', 'plural']"
accionario,
accionarios,"['masculine', 'plural']"
acciopopulista,
acciopopulistas,"['feminine', 'masculine', 'plural']"
accipopulista,['alternative']
accipopulistas,"['feminine', 'masculine', 'plural']"
accitana,['feminine']
accitanas,"['feminine', 'plural']"
accitano,
accitanos,"['masculine', 'plural']"
acebollada,['feminine']
acebolladas,"['feminine', 'plural']"
acebollado,
acebollados,"['masculine', 'plural']"
acebuchal,
acebuchales,"['feminine', 'masculine', 'plural']"
acechante,
acechantes,"['feminine', 'masculine', 'plural']"
aceda,['feminine']
acedas,"['feminine', 'plural']"
acedo,
acedos,"['masculine', 'plural']"
aceitera,['feminine']
aceiteras,"['feminine', 'plural']"
aceitero,
aceiteros,"['masculine', 'plural']"
aceitosa,['feminine']
aceitosas,"['feminine', 'plural']"
aceitoso,
aceitosos,"['masculine', 'plural']"
aceituna,['feminine']
aceitunada,['feminine']
aceitunadas,"['feminine', 'plural']"
aceitunado,
aceitunados,"['masculine', 'plural']"
aceitunas,"['feminine', 'plural']"
aceitunil,
aceituniles,"['feminine', 'masculine', 'plural']"
aceituno,
aceitunos,"['masculine', 'plural']"
acelerada,['feminine']
aceleradas,"['feminine', 'plural']"
acelerado,
acelerador,
aceleradora,['feminine']
aceleradoras,"['feminine', 'plural']"
aceleradores,"['masculine', 'plural']"
acelerados,"['masculine', 'plural']"
acelomada,['feminine']
acelomadas,"['feminine', 'plural']"
acelomado,
acelomados,"['masculine', 'plural']"
acelular,
acelulares,"['feminine', 'masculine', 'plural']"
acendrada,['feminine']
acendradas,"['feminine', 'plural']"
acendrado,
acendrados,"['masculine', 'plural']"
acendradísima,['feminine']
acendradísimas,"['feminine', 'plural']"
acendradísimo,
acendradísimos,"['masculine', 'plural']"
acentual,
acentuales,"['feminine', 'masculine', 'plural']"
aceptable,
aceptables,"['feminine', 'masculine', 'plural']"
aceptante,
aceptantes,"['feminine', 'masculine', 'plural']"
aceptor,
aceptora,['feminine']
aceptoras,"['feminine', 'plural']"
aceptores,"['masculine', 'plural']"
acerba,['feminine']
acerbas,"['feminine', 'plural']"
acerbo,
acerbos,"['masculine', 'plural']"
acerera,['feminine']
acereras,"['feminine', 'plural']"
acerero,
acereros,"['masculine', 'plural']"
acerezada,['feminine']
acerezadas,"['feminine', 'plural']"
acerezado,
acerezados,"['masculine', 'plural']"
acerina,
acertada,['feminine']
acertadas,"['feminine', 'plural']"
acertado,
acertados,"['masculine', 'plural']"
acertadísima,['feminine']
acertadísimas,"['feminine', 'plural']"
acertadísimo,
acertadísimos,"['masculine', 'plural']"
acertante,
acertantes,"['feminine', 'masculine', 'plural']"
acerámica,['feminine']
acerámicas,"['feminine', 'plural']"
acerámico,
acerámicos,"['masculine', 'plural']"
acetilada,['feminine']
acetiladas,"['feminine', 'plural']"
acetilado,
acetilados,"['masculine', 'plural']"
acetilmurámica,['feminine']
acetilmurámicas,"['feminine', 'plural']"
acetilmurámico,
acetilmurámicos,"['masculine', 'plural']"
acetilneuramínica,['feminine']
acetilneuramínicas,"['feminine', 'plural']"
acetilneuramínico,
acetilneuramínicos,"['masculine', 'plural']"
acetilsalicílica,['feminine']
acetilsalicílicas,"['feminine', 'plural']"
acetilsalicílico,
acetilsalicílicos,"['masculine', 'plural']"
acetilénica,['feminine']
acetilénicas,"['feminine', 'plural']"
acetilénico,
acetilénicos,"['masculine', 'plural']"
acetoacética,['feminine']
acetoacéticas,"['feminine', 'plural']"
acetoacético,
acetoacéticos,"['masculine', 'plural']"
acezante,
acezantes,"['feminine', 'masculine', 'plural']"
achacable,
achacables,"['feminine', 'masculine', 'plural']"
achacacheña,['feminine']
achacacheñas,"['feminine', 'plural']"
achacacheño,
achacacheños,"['masculine', 'plural']"
achacosa,['feminine']
achacosas,"['feminine', 'plural']"
achacoso,
achacosos,"['masculine', 'plural']"
achampanada,['feminine']
achampanadas,"['feminine', 'plural']"
achampanado,
achampanados,"['masculine', 'plural']"
achampañada,['feminine']
achampañadas,"['feminine', 'plural']"
achampañado,['alternative']
achampañados,"['masculine', 'plural']"
achaparrada,['feminine']
achaparradas,"['feminine', 'plural']"
achaparrado,
achaparrados,"['masculine', 'plural']"
acharralada,['feminine']
acharraladas,"['feminine', 'plural']"
acharralado,
acharralados,"['masculine', 'plural']"
achelense,
achelenses,"['feminine', 'masculine', 'plural']"
achenesa,['feminine']
achenesas,"['feminine', 'plural']"
acheneses,"['masculine', 'plural']"
achense,
achenses,"['feminine', 'masculine', 'plural']"
achenés,
achicada,['feminine']
achicadas,"['feminine', 'plural']"
achicado,
achicados,"['masculine', 'plural']"
achicharrante,
achicharrantes,"['feminine', 'masculine', 'plural']"
achinada,['feminine']
achinadas,"['feminine', 'plural']"
achinado,
achinados,"['masculine', 'plural']"
achispada,['feminine']
achispadas,"['feminine', 'plural']"
achispado,
achispados,"['masculine', 'plural']"
achuar,
achuares,"['feminine', 'masculine', 'plural']"
achuchable,
achuchables,"['feminine', 'masculine', 'plural']"
aciaga,['feminine']
aciagas,"['feminine', 'plural']"
aciago,
aciagos,"['masculine', 'plural']"
aciclonada,['feminine']
aciclonadas,"['feminine', 'plural']"
aciclonado,
aciclonados,"['masculine', 'plural']"
acicular,
aciculares,"['feminine', 'masculine', 'plural']"
acid,
acidificante,
acidificantes,"['feminine', 'masculine', 'plural']"
acidófila,['feminine']
acidófilas,"['feminine', 'plural']"
acidófilo,
acidófilos,"['masculine', 'plural']"
acidótica,['feminine']
acidóticas,"['feminine', 'plural']"
acidótico,
acidóticos,"['masculine', 'plural']"
acientífica,['feminine']
acientíficas,"['feminine', 'plural']"
acientífico,
acientíficos,"['masculine', 'plural']"
aciforme,
aciformes,"['feminine', 'masculine', 'plural']"
acila,['feminine']
acilas,"['feminine', 'plural']"
acilo,
acilos,"['masculine', 'plural']"
acimutal,
acimutales,"['feminine', 'masculine', 'plural']"
acintada,['feminine']
acintadas,"['feminine', 'plural']"
acintado,
acintados,"['masculine', 'plural']"
aclarador,
aclaradora,['feminine']
aclaradoras,"['feminine', 'plural']"
aclaradores,"['masculine', 'plural']"
aclaratoria,['feminine']
aclaratorias,"['feminine', 'plural']"
aclaratorio,
aclaratorios,"['masculine', 'plural']"
aclínica,['feminine']
aclínicas,"['feminine', 'plural']"
aclínico,
aclínicos,"['masculine', 'plural']"
acneica,['feminine']
acneicas,"['feminine', 'plural']"
acneico,
acneicos,"['masculine', 'plural']"
acobardada,['feminine']
acobardadas,"['feminine', 'plural']"
acobardado,
acobardados,"['masculine', 'plural']"
acodada,['feminine']
acodadas,"['feminine', 'plural']"
acodado,
acodados,"['masculine', 'plural']"
acogedor,
acogedora,['feminine']
acogedoras,"['feminine', 'plural']"
acogedores,"['masculine', 'plural']"
acogiente,
acogientes,"['feminine', 'masculine', 'plural']"
acojonante,
acojonantes,"['feminine', 'masculine', 'plural']"
acolchada,['feminine']
acolchadas,"['feminine', 'plural']"
acolchado,
acolchados,"['masculine', 'plural']"
acomedida,['feminine']
acomedidas,"['feminine', 'plural']"
acomedido,
acomedidos,"['masculine', 'plural']"
acomodada,['feminine']
acomodadas,"['feminine', 'plural']"
acomodadiza,['feminine']
acomodadizas,"['feminine', 'plural']"
acomodadizo,
acomodadizos,"['masculine', 'plural']"
acomodado,
acomodados,"['masculine', 'plural']"
acomodadísimo,['superlative']
acomodaticia,['feminine']
acomodaticias,"['feminine', 'plural']"
acomodaticio,
acomodaticios,"['masculine', 'plural']"
acompasada,['feminine']
acompasadas,"['feminine', 'plural']"
acompasado,
acompasados,"['masculine', 'plural']"
acompañante,
acompañantes,"['feminine', 'masculine', 'plural']"
acomplejada,['feminine']
acomplejadas,"['feminine', 'plural']"
acomplejado,
acomplejados,"['masculine', 'plural']"
acondicionada,['feminine']
acondicionadas,"['feminine', 'plural']"
acondicionado,
acondicionados,"['masculine', 'plural']"
acondrítica,['feminine']
acondríticas,"['feminine', 'plural']"
acondrítico,
acondríticos,"['masculine', 'plural']"
aconfesional,
aconfesionales,"['feminine', 'masculine', 'plural']"
acongojada,['feminine']
acongojadas,"['feminine', 'plural']"
acongojado,
acongojados,"['masculine', 'plural']"
aconsejable,
aconsejables,"['feminine', 'masculine', 'plural']"
aconsejada,['feminine']
aconsejadas,"['feminine', 'plural']"
aconsejado,
aconsejados,"['masculine', 'plural']"
acontecida,['feminine']
acontecidas,"['feminine', 'plural']"
acontecido,
acontecidos,"['masculine', 'plural']"
acoplable,
acoplables,"['feminine', 'masculine', 'plural']"
acoplador,
acopladora,['feminine']
acopladoras,"['feminine', 'plural']"
acopladores,"['masculine', 'plural']"
acorazada,['feminine']
acorazadas,"['feminine', 'plural']"
acorazado,
acorazados,"['masculine', 'plural']"
acorazonada,['feminine']
acorazonadas,"['feminine', 'plural']"
acorazonado,
acorazonados,"['masculine', 'plural']"
acorchada,['feminine']
acorchadas,"['feminine', 'plural']"
acorchado,
acorchados,"['masculine', 'plural']"
acordada,['feminine']
acordadas,"['feminine', 'plural']"
acordado,
acordados,"['masculine', 'plural']"
acorde,
acordes,"['feminine', 'masculine', 'plural']"
acosada,['feminine']
acosadas,"['feminine', 'plural']"
acosado,
acosador,
acosadora,['feminine']
acosadoras,"['feminine', 'plural']"
acosadores,"['masculine', 'plural']"
acosados,"['masculine', 'plural']"
acostada,['feminine']
acostadas,"['feminine', 'plural']"
acostadita,['feminine']
acostaditas,"['feminine', 'plural']"
acostadito,
acostaditos,"['masculine', 'plural']"
acostado,
acostados,"['masculine', 'plural']"
acostillada,['feminine']
acostilladas,"['feminine', 'plural']"
acostillado,
acostillados,"['masculine', 'plural']"
acostumbrada,['feminine']
acostumbradas,"['feminine', 'plural']"
acostumbrado,
acostumbrados,"['masculine', 'plural']"
acotada,['feminine']
acotadas,"['feminine', 'plural']"
acotado,
acotados,"['masculine', 'plural']"
acotiledona,['feminine']
acotiledonas,"['feminine', 'plural']"
acotiledones,"['masculine', 'plural']"
acotiledón,
acotiledónea,['feminine']
acotiledóneas,"['feminine', 'plural']"
acotiledóneo,
acotiledóneos,"['masculine', 'plural']"
acre,
acreditable,
acreditables,"['feminine', 'masculine', 'plural']"
acreditada,['feminine']
acreditadas,"['feminine', 'plural']"
acreditado,
acreditador,
acreditadora,['feminine']
acreditadoras,"['feminine', 'plural']"
acreditadores,"['masculine', 'plural']"
acreditados,"['masculine', 'plural']"
acreditadísima,['feminine']
acreditadísimas,"['feminine', 'plural']"
acreditadísimo,
acreditadísimos,"['masculine', 'plural']"
acreditante,
acreditantes,"['feminine', 'masculine', 'plural']"
acreditativa,['feminine']
acreditativas,"['feminine', 'plural']"
acreditativo,
acreditativos,"['masculine', 'plural']"
acrense,
acrenses,"['feminine', 'masculine', 'plural']"
acres,"['feminine', 'masculine', 'plural']"
acretinada,['feminine']
acretinadas,"['feminine', 'plural']"
acretinado,
acretinados,"['masculine', 'plural']"
acristalada,['feminine']
acristaladas,"['feminine', 'plural']"
acristalado,
acristalados,"['masculine', 'plural']"
acroamática,['feminine']
acroamáticas,"['feminine', 'plural']"
acroamático,
acroamáticos,"['masculine', 'plural']"
acrobática,['feminine']
acrobáticas,"['feminine', 'plural']"
acrobático,
acrobáticos,"['masculine', 'plural']"
acrocéntrica,['feminine']
acrocéntricas,"['feminine', 'plural']"
acrocéntrico,
acrocéntricos,"['masculine', 'plural']"
acromegálica,['feminine']
acromegálicas,"['feminine', 'plural']"
acromegálico,
acromegálicos,"['masculine', 'plural']"
acromial,
acromiales,"['feminine', 'masculine', 'plural']"
acromiana,['feminine']
acromianas,"['feminine', 'plural']"
acromiano,
acromianos,"['masculine', 'plural']"
acromática,['feminine']
acromáticas,"['feminine', 'plural']"
acromático,
acromáticos,"['masculine', 'plural']"
acrosómica,['feminine']
acrosómicas,"['feminine', 'plural']"
acrosómico,
acrosómicos,"['masculine', 'plural']"
acrílica,['feminine']
acrílicas,"['feminine', 'plural']"
acrílico,
acrílicos,"['masculine', 'plural']"
acrítica,['feminine']
acríticas,"['feminine', 'plural']"
acrítico,
acríticos,"['masculine', 'plural']"
acrónima,['feminine']
acrónimas,"['feminine', 'plural']"
acrónimo,
acrónimos,"['masculine', 'plural']"
acróstica,['feminine']
acrósticas,"['feminine', 'plural']"
acróstico,
acrósticos,"['masculine', 'plural']"
actiacné,
actinomorfa,['feminine']
actinomorfas,"['feminine', 'plural']"
actinomorfo,
actinomorfos,"['masculine', 'plural']"
actinométrica,['feminine']
actinométricas,"['feminine', 'plural']"
actinométrico,
actinométricos,"['masculine', 'plural']"
actitudinal,
actitudinales,"['feminine', 'masculine', 'plural']"
activa,['feminine']
activable,
activables,"['feminine', 'masculine', 'plural']"
activada,['feminine']
activadas,"['feminine', 'plural']"
activado,
activador,
activadora,['feminine']
activadoras,"['feminine', 'plural']"
activadores,"['masculine', 'plural']"
activados,"['masculine', 'plural']"
activante,
activantes,"['feminine', 'masculine', 'plural']"
activas,"['feminine', 'plural']"
activista,
activistas,"['feminine', 'masculine', 'plural']"
activo,
activos,"['masculine', 'plural']"
activísima,['feminine']
activísimas,"['feminine', 'plural']"
activísimo,
activísimos,"['masculine', 'plural']"
actoral,
actorales,"['feminine', 'masculine', 'plural']"
actual,
actuales,"['feminine', 'masculine', 'plural']"
actualista,
actualistas,"['feminine', 'masculine', 'plural']"
actualizable,
actualizables,"['feminine', 'masculine', 'plural']"
actualizador,
actualizadora,['feminine']
actualizadoras,"['feminine', 'plural']"
actualizadores,"['masculine', 'plural']"
actuante,
actuantes,"['feminine', 'masculine', 'plural']"
actuarial,
actuariales,"['feminine', 'masculine', 'plural']"
actínica,['feminine']
actínicas,"['feminine', 'plural']"
actínico,
actínicos,"['masculine', 'plural']"
acuapónica,['feminine']
acuapónicas,"['feminine', 'plural']"
acuapónico,
acuapónicos,"['masculine', 'plural']"
acuartelada,['feminine']
acuarteladas,"['feminine', 'plural']"
acuartelado,
acuartelados,"['masculine', 'plural']"
acuatubular,
acuatubulares,"['feminine', 'masculine', 'plural']"
acuciante,
acuciantes,"['feminine', 'masculine', 'plural']"
acuciosa,['feminine']
acuciosas,"['feminine', 'plural']"
acucioso,
acuciosos,"['masculine', 'plural']"
acuminada,['feminine']
acuminadas,"['feminine', 'plural']"
acuminado,
acuminados,"['masculine', 'plural']"
acumulable,
acumulables,"['feminine', 'masculine', 'plural']"
acumulativa,['feminine']
acumulativas,"['feminine', 'plural']"
acumulativo,
acumulativos,"['masculine', 'plural']"
acuosa,['feminine']
acuosas,"['feminine', 'plural']"
acuoso,
acuosos,"['masculine', 'plural']"
acuotubular,
acuotubulares,"['feminine', 'masculine', 'plural']"
acupuntural,
acupunturales,"['feminine', 'masculine', 'plural']"
acusada,['feminine']
acusadas,"['feminine', 'plural']"
acusado,
acusador,
acusadora,['feminine']
acusadoras,"['feminine', 'plural']"
acusadores,"['masculine', 'plural']"
acusados,"['masculine', 'plural']"
acusativa,['feminine']
acusativas,"['feminine', 'plural']"
acusativo,
acusativos,"['masculine', 'plural']"
acusatoria,['feminine']
acusatorias,"['feminine', 'plural']"
acusatorio,
acusatorios,"['masculine', 'plural']"
acusmática,['feminine']
acusmáticas,"['feminine', 'plural']"
acusmático,
acusmáticos,"['masculine', 'plural']"
acutángula,['feminine']
acutángulas,"['feminine', 'plural']"
acutángulo,
acutángulos,"['masculine', 'plural']"
acutísima,['feminine']
acutísimas,"['feminine', 'plural']"
acutísimo,
acutísimos,"['masculine', 'plural']"
acuática,['feminine']
acuáticas,"['feminine', 'plural']"
acuático,
acuáticos,"['masculine', 'plural']"
acuícola,
acuícolas,"['feminine', 'masculine', 'plural']"
acuífera,['feminine']
acuíferas,"['feminine', 'plural']"
acuífero,
acuíferos,"['masculine', 'plural']"
acuñista,
acuñistas,"['feminine', 'masculine', 'plural']"
acá,
acéfala,['feminine']
acéfalas,"['feminine', 'plural']"
acéfalo,
acéfalos,"['masculine', 'plural']"
acérrima,['feminine']
acérrimas,"['feminine', 'plural']"
acérrimo,
acérrimos,"['masculine', 'plural']"
acética,['feminine']
acéticas,"['feminine', 'plural']"
acético,
acéticos,"['masculine', 'plural']"
acíclica,['feminine']
acíclicas,"['feminine', 'plural']"
acíclico,
acíclicos,"['masculine', 'plural']"
acídica,['feminine']
acídicas,"['feminine', 'plural']"
acídico,
acídicos,"['masculine', 'plural']"
acídula,['feminine']
acídulas,"['feminine', 'plural']"
